Massive Problems 2 (Alg2 only) (problems with solution only, ALG2_ONLY)
VariableCount,ConstraintCount,MaxSummand
200000,100000,50
ExecTimeAlg2,GVertexCount,GEdgeCount,HVertexCount,HEdgeCount,RVertexCount,REdgeCount,VertexIncrementsAlg2,MaxComponentSize,MeanComponentSize,AllComponentSizes
63785332299,378156,657257,367981,633851,116444,206268,116444,1,1,[1=116444]
63946549574,378223,657742,368192,634593,116475,206441,116475,1,1,[1=116475]
64849022257,377956,657422,367995,634416,116388,206425,116388,1,1,[1=116388]
69637846044,377552,657258,367595,634338,116198,206240,116199,2,1,[1=116196/2=1]
65782101487,378269,657316,368199,634163,116518,206446,116518,1,1,[1=116518]
71024381902,378291,658142,368233,634925,116375,206315,116375,1,1,[1=116375]
67143608872,378473,657876,368656,635249,116680,206862,116680,1,1,[1=116680]
